[B(5.64 wgt%),Ta(94.36 wgt%),Σ=100.00,15.8 g/cc]	Pure tantalum	Tantalum	Boron	40	20	Ta M5-N7	0.943	0.938355
[B(5.64 wgt%),Ta(94.36 wgt%),Σ=100.00,15.8 g/cc]	Pure tantalum	Tantalum	Boron	40	25	Ta M5-N7	0.9462	0.948568
[B(5.64 wgt%),Ta(94.36 wgt%),Σ=100.00,15.8 g/cc]	Pure tantalum	Tantalum	Boron	40	30	Ta M5-N7	0.9482	0.954302
[B(5.64 wgt%),Ta(94.36 wgt%),Σ=100.00,15.8 g/cc]	Pure tantalum	Tantalum	Boron	40	12	Ta L3-M5	0.9158	0.898026
[B(5.64 wgt%),Ta(94.36 wgt%),Σ=100.00,15.8 g/cc]	Pure tantalum	Tantalum	Boron	40	15	Ta L3-M5	0.9193	0.908581
[B(5.64 wgt%),Ta(94.36 wgt%),Σ=100.00,15.8 g/cc]	Pure tantalum	Tantalum	Boron	40	20	Ta L3-M5	0.923	0.915159
[B(5.64 wgt%),Ta(94.36 wgt%),Σ=100.00,15.8 g/cc]	Pure tantalum	Tantalum	Boron	40	25	Ta L3-M5	0.9258	0.922602
[B(5.64 wgt%),Ta(94.36 wgt%),Σ=100.00,15.8 g/cc]	Pure tantalum	Tantalum	Boron	40	30	Ta L3-M5	0.926	0.927773
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	4	Ta M5-N7	0.8478	0.835152
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	6	Ta M5-N7	0.856	0.839424
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	8	Ta M5-N7	0.8625	0.856304
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	10	Ta M5-N7	0.869	0.868512
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	12	Ta M5-N7	0.874	0.865756
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	15	Ta M5-N7	0.8803	0.881036
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	20	Ta M5-N7	0.8895	0.894269
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	25	Ta M5-N7	0.896	0.913238
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	30	Ta M5-N7	0.9002	0.926883
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	12	Ta L3-M5	0.823	0.84268
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	15	Ta L3-M5	0.8365	0.854808
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	20	Ta L3-M5	0.8525	0.868204
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	25	Ta L3-M5	0.8622	0.880461
[B(9.23 wgt%),Ta(90.77 wgt%),Σ=100.00,15.3 g/cc]	Pure tantalum	Tantalum	Boron	40	30	Ta L3-M5	0.869	0.888533
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	4	W M5-N7	0.885	0.893392
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	6	W M5-N7	0.895	0.894105
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	8	W M5-N7	0.9038	0.912218
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	10	W M5-N7	0.9105	0.910212
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	12	W M5-N7	0.9178	0.92669
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	15	W M5-N7	0.9258	0.928281
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	20	W M5-N7	0.9375	0.936972
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	25	W M5-N7	0.9463	0.945637
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	30	W M5-N7	0.953	0.947003
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	12	W L3-M5	0.8918	0.902202
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	15	W L3-M5	0.899	0.909906
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	20	W L3-M5	0.9103	0.915961
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	25	W L3-M5	0.9198	0.932317
[B(5.55 wgt%),W(94.45 wgt%),Σ=100.00,18.4 g/cc]	Pure tungsten	Tungsten	Boron	40	30	W L3-M5	0.9264	0.925903
[Cu(49.20 wgt%),Au(50.80 wgt%),Σ=100.00,14.2 g/cc]	Pure gold	Gold	Copper	40	5.2	Au M5-N7	0.4259	0.418031
[Cu(49.20 wgt%),Au(50.80 wgt%),Σ=100.00,14.2 g/cc]	Pure gold	Gold	Copper	40	10.4	Au M5-N7	0.4203	0.421376
[Cu(49.20 wgt%),Au(50.80 wgt%),Σ=100.00,14.2 g/cc]	Pure gold	Gold	Copper	40	15.7	Au M5-N7	0.4034	0.41017
[Cu(49.20 wgt%),Au(50.80 wgt%),Σ=100.00,14.2 g/cc]	Pure gold	Gold	Copper	40	20.8	Au M5-N7	0.3865	0.41122
[Cu(49.20 wgt%),Au(50.80 wgt%),Σ=100.00,14.2 g/cc]	Pure gold	Gold	Copper	40	26.1	Au M5-N7	0.3668	0.393203
[Cu(39.20 wgt%),Au(60.80 wgt%),Σ=100.00,15.2 g/cc]	Pure gold	Gold	Copper	40	31.5	Au M5-N7	0.3499	0.467564
[Cu(49.20 wgt%),Au(50.80 wgt%),Σ=100.00,14.2 g/cc]	Pure gold	Gold	Copper	40	36.6	Au M5-N7	0.3405	0.354797
[Cu(49.20 wgt%),Au(50.80 wgt%),Σ=100.00,14.2 g/cc]	Pure gold	Gold	Copper	40	39.7	Au M5-N7	0.3349	0.338796
[Cu(70.00 wgt%),Au(30.00 wgt%),Σ=100.00,12.1 g/cc]	Pure gold	Gold	Copper	40	5.2	Au M5-N7	0.2317	0.228783
[Cu(70.00 wgt%),Au(30.00 wgt%),Σ=100.00,12.1 g/cc]	Pure gold	Gold	Copper	40	10.4	Au M5-N7	0.2317	0.232388
[Cu(70.00 wgt%),Au(30.00 wgt%),Σ=100.00,12.1 g/cc]	Pure gold	Gold	Copper	40	15.7	Au M5-N7	0.2186	0.221128
[Cu(70.00 wgt%),Au(30.00 wgt%),Σ=100.00,12.1 g/cc]	Pure gold	Gold	Copper	40	20.8	Au M5-N7	0.2054	0.220711
[Cu(70.00 wgt%),Au(30.00 wgt%),Σ=100.00,12.1 g/cc]	Pure gold	Gold	Copper	40	26.1	Au M5-N7	0.1886	0.207625
[Cu(70.00 wgt%),Au(30.00 wgt%),Σ=100.00,12.1 g/cc]	Pure gold	Gold	Copper	40	31.5	Au M5-N7	0.1773	0.191515
[Cu(70.00 wgt%),Au(30.00 wgt%),Σ=100.00,12.1 g/cc]	Pure gold	Gold	Copper	40	36.6	Au M5-N7	0.1717	0.17649
[Cu(70.00 wgt%),Au(30.00 wgt%),Σ=100.00,12.1 g/cc]	Pure gold	Gold	Copper	40	39.7	Au M5-N7	0.1689	0.17261
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure gold	Gold	Copper	40	25	Au L3-M5	0.762	0.77006
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure gold	Gold	Copper	40	20	Au L3-M5	0.761	0.759744
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure gold	Gold	Copper	40	16	Au L3-M5	0.751	0.745277
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure copper	Copper	Gold	40	25	Cu K-L3	0.235	0.203069
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure copper	Copper	Gold	40	20	Cu K-L3	0.245	0.224184
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure copper	Copper	Gold	40	16	Cu K-L3	0.252	0.233925
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure gold	Gold	Copper	40	25	Au L3-M5	0.537	0.559626
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure gold	Gold	Copper	40	20	Au L3-M5	0.53	0.53656
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure gold	Gold	Copper	40	16	Au L3-M5	0.518	0.52741
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	40	25	Cu K-L3	0.447	0.403218
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	40	20	Cu K-L3	0.463	0.432911
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	40	16	Cu K-L3	0.472	0.447335
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure gold	Gold	Copper	40	25	Au L3-M5	0.338	0.356553
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure gold	Gold	Copper	40	20	Au L3-M5	0.334	0.338194
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure gold	Gold	Copper	40	16	Au L3-M5	0.323	0.331311
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure copper	Copper	Gold	40	25	Cu K-L3	0.643	0.601949
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure copper	Copper	Gold	40	20	Cu K-L3	0.655	0.635114
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure copper	Copper	Gold	40	16	Cu K-L3	0.67	0.647152
[Cu(79.90 wgt%),Au(20.10 wgt%),Σ=100.00,11 g/cc]	Pure gold	Gold	Copper	40	25	Au L3-M5	0.155	0.172249
[Cu(79.90 wgt%),Au(20.10 wgt%),Σ=100.00,11 g/cc]	Pure gold	Gold	Copper	40	20	Au L3-M5	0.153	0.161216
[Cu(79.90 wgt%),Au(20.10 wgt%),Σ=100.00,11 g/cc]	Pure gold	Gold	Copper	40	16	Au L3-M5	0.147	0.1562
[Cu(79.90 wgt%),Au(20.10 wgt%),Σ=100.00,11 g/cc]	Pure copper	Copper	Gold	40	25	Cu K-L3	0.827	0.802155
[Cu(79.90 wgt%),Au(20.10 wgt%),Σ=100.00,11 g/cc]	Pure copper	Copper	Gold	40	20	Cu K-L3	0.835	0.819779
[Cu(79.90 wgt%),Au(20.10 wgt%),Σ=100.00,11 g/cc]	Pure copper	Copper	Gold	40	16	Cu K-L3	0.845	0.830174
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure gold	Gold	Copper	40	14	Au M5-N7	0.742	0.740393
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure gold	Gold	Copper	40	12	Au M5-N7	0.745	0.739726
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure gold	Gold	Copper	40	10	Au M5-N7	0.756	0.736534
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure copper	Copper	Gold	40	14	Cu K-L3	0.257	0.23899
[Cu(19.80 wgt%),Au(80.20 wgt%),Σ=100.00,17.3 g/cc]	Pure copper	Copper	Gold	40	12	Cu K-L3	0.264	0.249124
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure gold	Gold	Copper	40	14	Au M5-N7	0.511	0.509879
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure gold	Gold	Copper	40	12	Au M5-N7	0.514	0.514698
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure gold	Gold	Copper	40	10	Au M5-N7	0.523	0.513552
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	40	14	Cu K-L3	0.476	0.455167
[Cu(39.60 wgt%),Au(60.40 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	40	12	Cu K-L3	0.494	0.467089
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure gold	Gold	Copper	40	14	Au M5-N7	0.314	0.313041
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure gold	Gold	Copper	40	12	Au M5-N7	0.316	0.316735
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure gold	Gold	Copper	40	12	Au M5-N7	0.322	0.318649
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure copper	Copper	Gold	40	14	Cu K-L3	0.675	0.652915
[Cu(59.90 wgt%),Au(40.10 wgt%),Σ=100.00,13.1 g/cc]	Pure copper	Copper	Gold	40	12	Cu K-L3	0.694	0.663935
[Cu(79.90 wgt%),Au(20.10 wgt%),Σ=100.00,11 g/cc]	Pure gold	Gold	Copper	40	14	Au M5-N7	0.143	0.148393
[Cu(79.90 wgt%),Au(20.10 wgt%),Σ=100.00,11 g/cc]	Pure gold	Gold	Copper	40	12	Au M5-N7	0.147	0.14918
[Cu(79.90 wgt%),Au(20.10 wgt%),Σ=100.00,11 g/cc]	Pure copper	Copper	Gold	40	14	Cu K-L3	0.845	0.835005
[Cu(79.90 wgt%),Au(20.10 wgt%),Σ=100.00,11 g/cc]	Pure copper	Copper	Gold	40	12	Cu K-L3	0.853	0.839278
[Ag(77.57 wgt%),Au(22.43 wgt%),Σ=100.00,12.5 g/cc]	Pure gold	Gold	Silver	52.5	15	Au L3-M5	0.203	0.193339
[Ag(77.57 wgt%),Au(22.43 wgt%),Σ=100.00,12.5 g/cc]	Pure gold	Gold	Silver	52.5	20	Au L3-M5	0.203	0.199092
[Ag(77.57 wgt%),Au(22.43 wgt%),Σ=100.00,12.5 g/cc]	Pure gold	Gold	Silver	52.5	30	Au L3-M5	0.211	0.211895
[Ag(77.57 wgt%),Au(22.43 wgt%),Σ=100.00,12.5 g/cc]	Pure gold	Gold	Silver	52.5	40	Au L3-M5	0.216	0.211032
[Ag(77.57 wgt%),Au(22.43 wgt%),Σ=100.00,12.5 g/cc]	Pure gold	Gold	Silver	52.5	48.5	Au L3-M5	0.214	0.212265
[Ag(59.97 wgt%),Au(40.03 wgt%),Σ=100.00,14 g/cc]	Pure gold	Gold	Silver	52.5	15	Au L3-M5	0.368	0.356545
[Ag(59.97 wgt%),Au(40.03 wgt%),Σ=100.00,14 g/cc]	Pure gold	Gold	Silver	52.5	20	Au L3-M5	0.366	0.365441
[Ag(59.97 wgt%),Au(40.03 wgt%),Σ=100.00,14 g/cc]	Pure gold	Gold	Silver	52.5	30	Au L3-M5	0.376	0.380166
[Ag(59.97 wgt%),Au(40.03 wgt%),Σ=100.00,14 g/cc]	Pure gold	Gold	Silver	52.5	40	Au L3-M5	0.384	0.382096
[Ag(59.97 wgt%),Au(40.03 wgt%),Σ=100.00,14 g/cc]	Pure gold	Gold	Silver	52.5	48.5	Au L3-M5	0.385	0.378764
[Ag(39.95 wgt%),Au(60.05 wgt%),Σ=100.00,15.8 g/cc]	Pure gold	Gold	Silver	52.5	15	Au L3-M5	0.566	0.557158
[Ag(39.95 wgt%),Au(60.05 wgt%),Σ=100.00,15.8 g/cc]	Pure gold	Gold	Silver	52.5	20	Au L3-M5	0.573	0.562291
[Ag(39.95 wgt%),Au(60.05 wgt%),Σ=100.00,15.8 g/cc]	Pure gold	Gold	Silver	52.5	30	Au L3-M5	0.58	0.579015
[Ag(39.95 wgt%),Au(60.05 wgt%),Σ=100.00,15.8 g/cc]	Pure gold	Gold	Silver	52.5	40	Au L3-M5	0.584	0.581223
[Ag(39.95 wgt%),Au(60.05 wgt%),Σ=100.00,15.8 g/cc]	Pure gold	Gold	Silver	52.5	48.5	Au L3-M5	0.584	0.579823
[Ag(19.95 wgt%),Au(80.05 wgt%),Σ=100.00,17.5 g/cc]	Pure gold	Gold	Silver	52.5	15	Au L3-M5	0.789	0.771789
[Ag(19.95 wgt%),Au(80.05 wgt%),Σ=100.00,17.5 g/cc]	Pure gold	Gold	Silver	52.5	20	Au L3-M5	0.783	0.77595
[Ag(19.95 wgt%),Au(80.05 wgt%),Σ=100.00,17.5 g/cc]	Pure gold	Gold	Silver	52.5	30	Au L3-M5	0.783	0.785273
[Ag(19.95 wgt%),Au(80.05 wgt%),Σ=100.00,17.5 g/cc]	Pure gold	Gold	Silver	52.5	40	Au L3-M5	0.79	0.783191
[Ag(19.95 wgt%),Au(80.05 wgt%),Σ=100.00,17.5 g/cc]	Pure gold	Gold	Silver	52.5	48.5	Au L3-M5	0.788	0.784475
[Ag(77.57 wgt%),Au(22.43 wgt%),Σ=100.00,12.5 g/cc]	Pure gold	Gold	Silver	52.5	10	Au M5-N7	0.201	0.193864
[Ag(77.57 wgt%),Au(22.43 wgt%),Σ=100.00,12.5 g/cc]	Pure gold	Gold	Silver	52.5	20	Au M5-N7	0.197	0.197444
[Ag(77.57 wgt%),Au(22.43 wgt%),Σ=100.00,12.5 g/cc]	Pure gold	Gold	Silver	52.5	30	Au M5-N7	0.192	0.194394
[Ag(77.57 wgt%),Au(22.43 wgt%),Σ=100.00,12.5 g/cc]	Pure gold	Gold	Silver	52.5	40	Au M5-N7	0.185	0.185484
[Ag(77.57 wgt%),Au(22.43 wgt%),Σ=100.00,12.5 g/cc]	Pure gold	Gold	Silver	52.5	48.5	Au M5-N7	0.181	0.178845
[Ag(59.97 wgt%),Au(40.03 wgt%),Σ=100.00,14 g/cc]	Pure gold	Gold	Silver	52.5	10	Au M5-N7	0.362	0.356389
[Ag(59.97 wgt%),Au(40.03 wgt%),Σ=100.00,14 g/cc]	Pure gold	Gold	Silver	52.5	20	Au M5-N7	0.364	0.359591
[Ag(59.97 wgt%),Au(40.03 wgt%),Σ=100.00,14 g/cc]	Pure gold	Gold	Silver	52.5	30	Au M5-N7	0.351	0.356291
[Ag(59.97 wgt%),Au(40.03 wgt%),Σ=100.00,14 g/cc]	Pure gold	Gold	Silver	52.5	40	Au M5-N7	0.344	0.347876
[Ag(59.97 wgt%),Au(40.03 wgt%),Σ=100.00,14 g/cc]	Pure gold	Gold	Silver	52.5	48.5	Au M5-N7	0.337	0.338544
[Ag(39.95 wgt%),Au(60.05 wgt%),Σ=100.00,15.8 g/cc]	Pure gold	Gold	Silver	52.5	10	Au M5-N7	0.559	0.55784
[Ag(39.95 wgt%),Au(60.05 wgt%),Σ=100.00,15.8 g/cc]	Pure gold	Gold	Silver	52.5	20	Au M5-N7	0.551	0.559697
[Ag(39.95 wgt%),Au(60.05 wgt%),Σ=100.00,15.8 g/cc]	Pure gold	Gold	Silver	52.5	30	Au M5-N7	0.547	0.559662
[Ag(39.95 wgt%),Au(60.05 wgt%),Σ=100.00,15.8 g/cc]	Pure gold	Gold	Silver	52.5	40	Au M5-N7	0.541	0.542488
[Ag(39.95 wgt%),Au(60.05 wgt%),Σ=100.00,15.8 g/cc]	Pure gold	Gold	Silver	52.5	48.5	Au M5-N7	0.537	0.538887
[Ag(19.95 wgt%),Au(80.05 wgt%),Σ=100.00,17.5 g/cc]	Pure gold	Gold	Silver	52.5	10	Au M5-N7	0.771	0.775199
[Ag(19.95 wgt%),Au(80.05 wgt%),Σ=100.00,17.5 g/cc]	Pure gold	Gold	Silver	52.5	20	Au M5-N7	0.764	0.771205
[Ag(19.95 wgt%),Au(80.05 wgt%),Σ=100.00,17.5 g/cc]	Pure gold	Gold	Silver	52.5	30	Au M5-N7	0.766	0.768915
[Ag(19.95 wgt%),Au(80.05 wgt%),Σ=100.00,17.5 g/cc]	Pure gold	Gold	Silver	52.5	40	Au M5-N7	0.761	0.762287
[Ag(19.95 wgt%),Au(80.05 wgt%),Σ=100.00,17.5 g/cc]	Pure gold	Gold	Silver	52.5	48.5	Au M5-N7	0.755	0.758975
[Ag(19.96 wgt%),Au(80.04 wgt%),Σ=100.00,17.5 g/cc]	Pure silver	Silver	Gold	52.5	5	Ag L3-M5	0.223	0.230882
[Ag(19.96 wgt%),Au(80.04 wgt%),Σ=100.00,17.5 g/cc]	Pure silver	Silver	Gold	52.5	10	Ag L3-M5	0.191	0.198545
[Ag(19.96 wgt%),Au(80.04 wgt%),Σ=100.00,17.5 g/cc]	Pure silver	Silver	Gold	52.5	20	Ag L3-M5	0.144	0.149995
[Ag(19.96 wgt%),Au(80.04 wgt%),Σ=100.00,17.5 g/cc]	Pure silver	Silver	Gold	52.5	30	Ag L3-M5	0.109	0.118489
[Ag(19.96 wgt%),Au(80.04 wgt%),Σ=100.00,17.5 g/cc]	Pure silver	Silver	Gold	52.6	40	Ag L3-M5	0.0887	0.095067
[Ag(19.96 wgt%),Au(80.04 wgt%),Σ=100.00,17.5 g/cc]	Pure silver	Silver	Gold	52.6	48.5	Ag L3-M5	0.0795	0.080994
[Ag(39.92 wgt%),Au(60.08 wgt%),Σ=100.00,15.8 g/cc]	Pure silver	Silver	Gold	52.6	5	Ag L3-M5	0.436	0.444588
[Ag(39.92 wgt%),Au(60.08 wgt%),Σ=100.00,15.8 g/cc]	Pure silver	Silver	Gold	52.5	10	Ag L3-M5	0.386	0.399915
[Ag(39.92 wgt%),Au(60.08 wgt%),Σ=100.00,15.8 g/cc]	Pure silver	Silver	Gold	52.5	20	Ag L3-M5	0.309	0.320237
[Ag(39.92 wgt%),Au(60.08 wgt%),Σ=100.00,15.8 g/cc]	Pure silver	Silver	Gold	52.5	30	Ag L3-M5	0.245	0.265304
[Ag(39.92 wgt%),Au(60.08 wgt%),Σ=100.00,15.8 g/cc]	Pure silver	Silver	Gold	52.5	40	Ag L3-M5	0.208	0.220097
[Ag(39.92 wgt%),Au(60.08 wgt%),Σ=100.00,15.8 g/cc]	Pure silver	Silver	Gold	52.5	48.5	Ag L3-M5	0.181	0.191971
[Ag(69.93 wgt%),Au(30.07 wgt%),Σ=100.00,13.1 g/cc]	Pure silver	Silver	Gold	62.5	5	Ag L3-M5	0.624	0.734924
[Ag(59.93 wgt%),Au(40.07 wgt%),Σ=100.00,14 g/cc]	Pure silver	Silver	Gold	52.5	10	Ag L3-M5	0.684	0.595827
[Ag(59.93 wgt%),Au(40.07 wgt%),Σ=100.00,14 g/cc]	Pure silver	Silver	Gold	52.5	20	Ag L3-M5	0.504	0.516135
[Ag(59.93 wgt%),Au(40.07 wgt%),Σ=100.00,14 g/cc]	Pure silver	Silver	Gold	52.5	30	Ag L3-M5	0.426	0.448725
[Ag(59.93 wgt%),Au(40.07 wgt%),Σ=100.00,14 g/cc]	Pure silver	Silver	Gold	52.5	40	Ag L3-M5	0.375	0.386839
[Ag(59.93 wgt%),Au(40.07 wgt%),Σ=100.00,14 g/cc]	Pure silver	Silver	Gold	52.5	48.5	Ag L3-M5	0.339	0.351378
[Ag(77.58 wgt%),Au(22.42 wgt%),Σ=100.00,12.5 g/cc]	Pure silver	Silver	Gold	52.5	5	Ag L3-M5	0.807	0.804255
[Ag(77.58 wgt%),Au(22.42 wgt%),Σ=100.00,12.5 g/cc]	Pure silver	Silver	Gold	52.5	10	Ag L3-M5	0.764	0.777268
[Ag(77.58 wgt%),Au(22.42 wgt%),Σ=100.00,12.5 g/cc]	Pure silver	Silver	Gold	52.5	20	Ag L3-M5	0.706	0.715596
[Ag(77.58 wgt%),Au(22.42 wgt%),Σ=100.00,12.5 g/cc]	Pure silver	Silver	Gold	52.5	30	Ag L3-M5	0.636	0.649662
[Ag(77.58 wgt%),Au(22.42 wgt%),Σ=100.00,12.5 g/cc]	Pure silver	Silver	Gold	52.5	40	Ag L3-M5	0.586	0.597742
[Ag(77.58 wgt%),Au(22.42 wgt%),Σ=100.00,12.5 g/cc]	Pure silver	Silver	Gold	52.5	48.5	Ag L3-M5	0.542	0.557269
[Cu(19.83 wgt%),Au(80.17 wgt%),Σ=100.00,17.2 g/cc]	Pure copper	Copper	Gold	52.5	15	Cu K-L3	0.254	0.237667
[Cu(19.83 wgt%),Au(80.17 wgt%),Σ=100.00,17.2 g/cc]	Pure copper	Copper	Gold	52.5	20	Cu K-L3	0.247	0.226303
[Cu(19.83 wgt%),Au(80.17 wgt%),Σ=100.00,17.2 g/cc]	Pure copper	Copper	Gold	52.5	25	Cu K-L3	0.24	0.205228
[Cu(19.83 wgt%),Au(80.17 wgt%),Σ=100.00,17.2 g/cc]	Pure copper	Copper	Gold	52.5	30	Cu K-L3	0.235	0.200265
[Cu(19.83 wgt%),Au(80.17 wgt%),Σ=100.00,17.2 g/cc]	Pure copper	Copper	Gold	52.5	40	Cu K-L3	0.218	0.191593
[Cu(19.83 wgt%),Au(80.17 wgt%),Σ=100.00,17.2 g/cc]	Pure copper	Copper	Gold	52.5	48.5	Cu K-L3	0.218	0.181212
[Cu(39.64 wgt%),Au(60.36 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	52.5	15	Cu K-L3	0.48	0.452076
[Cu(39.64 wgt%),Au(60.36 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	52.5	20	Cu K-L3	0.464	0.435863
[Cu(39.64 wgt%),Au(60.36 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	52.5	25	Cu K-L3	0.453	0.407767
[Cu(39.64 wgt%),Au(60.36 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	52.5	30	Cu K-L3	0.443	0.397819
[Cu(39.64 wgt%),Au(60.36 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	52.5	40	Cu K-L3	0.416	0.381879
[Cu(39.64 wgt%),Au(60.36 wgt%),Σ=100.00,15.2 g/cc]	Pure copper	Copper	Gold	52.5	48.5	Cu K-L3	0.414	0.368861
[Cu(59.92 wgt%),Au(40.08 wgt%),Σ=100.00,13.1 g/cc]	Pure copper	Copper	Gold	52.5	15	Cu K-L3	0.676	0.651295
[Cu(59.92 wgt%),Au(40.08 wgt%),Σ=100.00,13.1 g/cc]	Pure copper	Copper	Gold	52.5	20	Cu K-L3	0.663	0.632298
