ev,mu,s
5.690919E+03,9.202116E-09,4.660127E-10
5.695801E+03,9.103099E-09,4.625245E-10
5.700684E+03,9.285548E-09,4.671766E-10
5.705567E+03,9.146851E-09,4.634754E-10
5.710450E+03,9.171865E-09,4.646837E-10
5.715333E+03,9.126654E-09,4.631279E-10
5.720215E+03,9.258767E-09,4.674847E-10
5.725098E+03,9.433610E-09,4.704501E-10
5.729981E+03,9.181618E-09,4.639955E-10
5.734864E+03,9.438520E-09,4.722730E-10
5.739747E+03,9.081417E-09,4.621566E-10
5.744629E+03,8.915412E-09,4.578673E-10
5.749512E+03,8.871170E-09,4.580247E-10
5.754395E+03,8.946356E-09,4.586592E-10
5.759278E+03,8.946828E-09,4.588178E-10
5.764161E+03,9.021467E-09,4.617783E-10
5.769044E+03,9.147838E-09,4.640504E-10
5.773926E+03,9.333991E-09,4.682760E-10
5.778809E+03,8.890009E-09,4.566758E-10
5.783692E+03,9.072457E-09,4.635031E-10
5.788575E+03,9.097252E-09,4.633941E-10
5.793458E+03,8.949478E-09,4.584806E-10
5.798340E+03,8.853267E-09,4.567414E-10
5.803223E+03,8.894479E-09,4.575142E-10
5.808106E+03,9.180083E-09,4.657276E-10
5.812989E+03,9.060131E-09,4.619287E-10
5.817872E+03,8.867136E-09,4.571310E-10
5.822754E+03,8.953198E-09,4.591710E-10
5.827637E+03,9.002898E-09,4.605537E-10
5.832520E+03,8.719269E-09,4.539357E-10
5.837403E+03,9.046464E-09,4.622660E-10
5.842286E+03,8.812830E-09,4.556430E-10
5.847169E+03,8.762227E-09,4.537254E-10
5.852051E+03,8.771609E-09,4.543066E-10
5.856934E+03,8.895652E-09,4.575863E-10
5.861817E+03,8.834521E-09,4.569555E-10
5.866700E+03,9.106976E-09,4.629575E-10
5.871583E+03,8.892724E-09,4.576844E-10
5.876465E+03,8.726676E-09,4.530857E-10
5.881348E+03,8.939809E-09,4.593702E-10
5.886231E+03,8.815294E-09,4.560709E-10
5.891114E+03,8.807363E-09,4.556779E-10
5.895997E+03,8.738597E-09,4.534757E-10
5.900879E+03,8.489532E-09,4.466753E-10
5.905762E+03,8.691648E-09,4.531794E-10
5.910645E+03,8.621978E-09,4.507167E-10
5.915528E+03,8.719573E-09,4.535774E-10
5.920411E+03,8.896622E-09,4.573092E-10
5.925294E+03,8.487980E-09,4.474665E-10
5.930176E+03,8.846813E-09,4.561921E-10
5.935059E+03,8.733443E-09,4.537140E-10
5.939942E+03,8.813615E-09,4.558775E-10
5.944825E+03,8.530484E-09,4.484874E-10
5.949708E+03,8.912846E-09,4.582719E-10
5.954590E+03,8.509966E-09,4.476129E-10
5.959473E+03,8.987780E-09,4.604561E-10
5.964356E+03,8.646596E-09,4.514126E-10
5.969239E+03,8.680190E-09,4.521304E-10
5.974122E+03,8.459076E-09,4.471663E-10
5.979005E+03,8.581660E-09,4.496148E-10
5.983887E+03,8.371766E-09,4.452399E-10
5.988770E+03,8.540439E-09,4.482604E-10
5.993653E+03,8.456123E-09,4.456849E-10
5.998536E+03,8.289686E-09,4.406020E-10
6.003419E+03,8.240088E-09,4.405164E-10
6.008301E+03,8.520790E-09,4.476928E-10
6.013184E+03,8.575131E-09,4.492972E-10
6.018067E+03,8.336779E-09,4.429284E-10
6.022950E+03,8.495784E-09,4.468790E-10
6.027833E+03,8.687808E-09,4.521945E-10
6.032715E+03,8.707623E-09,4.530620E-10
6.037598E+03,8.370695E-09,4.444411E-10
6.042481E+03,8.443398E-09,4.454924E-10
6.047364E+03,8.539932E-09,4.481373E-10
6.052247E+03,8.061359E-09,4.363060E-10
6.057130E+03,8.537013E-09,4.488055E-10
6.062012E+03,8.437580E-09,4.458722E-10
6.066895E+03,8.560247E-09,4.487842E-10
6.071778E+03,8.395970E-09,4.446727E-10
6.076661E+03,8.201018E-09,4.393683E-10
6.081544E+03,8.220945E-09,4.403460E-10
6.086426E+03,8.454183E-09,4.462535E-10
6.091309E+03,8.094557E-09,4.366347E-10
6.096192E+03,8.065847E-09,4.361092E-10
6.101075E+03,8.242813E-09,4.399197E-10
6.105958E+03,8.286978E-09,4.423512E-10
6.110840E+03,8.270957E-09,4.417155E-10
6.115723E+03,8.182421E-09,4.384812E-10
6.120606E+03,8.302991E-09,4.424104E-10
6.125489E+03,8.357297E-09,4.440736E-10
6.130372E+03,8.113894E-09,4.368730E-10
6.135255E+03,8.259552E-09,4.417541E-10
6.140137E+03,8.268418E-09,4.416499E-10
6.145020E+03,8.302611E-09,4.431527E-10
6.149903E+03,8.339116E-09,4.426331E-10
6.154786E+03,7.994735E-09,4.336556E-10
6.159669E+03,8.406921E-09,4.457457E-10
6.164551E+03,8.304080E-09,4.422845E-10
6.169434E+03,8.319577E-09,4.419053E-10
6.174317E+03,8.140266E-09,4.376964E-10
6.179200E+03,8.326741E-09,4.430889E-10
6.184083E+03,8.354749E-09,4.433032E-10
6.188965E+03,7.818462E-09,4.292389E-10
6.193848E+03,8.215681E-09,4.405950E-10
6.198731E+03,8.010562E-09,4.343881E-10
6.203614E+03,7.901562E-09,4.314212E-10
6.208497E+03,8.030600E-09,4.350883E-10
6.213380E+03,8.100226E-09,4.369640E-10
6.218262E+03,8.383459E-09,4.436894E-10
6.223145E+03,7.946487E-09,4.323827E-10
6.228028E+03,8.145084E-09,4.388733E-10
6.232911E+03,7.866213E-09,4.312721E-10
6.237794E+03,8.029427E-09,4.347273E-10
6.242676E+03,7.978132E-09,4.332632E-10
6.247559E+03,7.894367E-09,4.311418E-10
6.252442E+03,8.029250E-09,4.359825E-10
6.257325E+03,7.981963E-09,4.337041E-10
6.262208E+03,7.908320E-09,4.317599E-10
6.267090E+03,7.760528E-09,4.277161E-10
6.271973E+03,7.958796E-09,4.328888E-10
6.276856E+03,7.761101E-09,4.268604E-10
6.281739E+03,8.140477E-09,4.387747E-10
6.286622E+03,7.969350E-09,4.335741E-10
6.291505E+03,7.804482E-09,4.291168E-10
6.296387E+03,8.159528E-09,4.384456E-10
6.301270E+03,8.038496E-09,4.351221E-10
6.306153E+03,8.156988E-09,4.383794E-10
6.311036E+03,7.884368E-09,4.306929E-10
6.315919E+03,7.903519E-09,4.317454E-10
6.320801E+03,7.884183E-09,4.313697E-10
6.325684E+03,8.191550E-09,4.407024E-10
6.330567E+03,7.958720E-09,4.332723E-10
6.335450E+03,7.894720E-09,4.308764E-10
6.340333E+03,7.954806E-09,4.326261E-10
6.345215E+03,7.692942E-09,4.260451E-10
6.350098E+03,7.950216E-09,4.337025E-10
6.354981E+03,7.676913E-09,4.247858E-10
6.359864E+03,7.513429E-09,4.214366E-10
6.364747E+03,7.781940E-09,4.288583E-10
6.369630E+03,7.689230E-09,4.258996E-10
6.374512E+03,7.748995E-09,4.268577E-10
6.379395E+03,7.845104E-09,4.296046E-10
6.384278E+03,7.750758E-09,4.275433E-10
6.389161E+03,7.958564E-09,4.327908E-10
6.394044E+03,7.749982E-09,4.276177E-10
6.398926E+03,7.826949E-09,4.298968E-10
6.403809E+03,7.721374E-09,4.263256E-10
6.408692E+03,7.755837E-09,4.274075E-10
6.413575E+03,7.528252E-09,4.202097E-10
6.418458E+03,7.886317E-09,4.307141E-10
6.423340E+03,7.613555E-09,4.239814E-10
6.428223E+03,7.406959E-09,4.178378E-10
6.433106E+03,7.726537E-09,4.266696E-10
6.437989E+03,7.646651E-09,4.250786E-10
6.442872E+03,7.659727E-09,4.246464E-10
6.447755E+03,7.719889E-09,4.260320E-10
6.452637E+03,7.472622E-09,4.193044E-10
6.457520E+03,7.559906E-09,4.218578E-10
6.462403E+03,7.458338E-09,4.195672E-10
6.467286E+03,7.644499E-09,4.251095E-10
6.472169E+03,7.524169E-09,4.214488E-10
6.477051E+03,7.504740E-09,4.203855E-10
6.481934E+03,7.619806E-09,4.241960E-10
6.486817E+03,7.511843E-09,4.197167E-10
6.491700E+03,7.213559E-09,4.114701E-10
6.496583E+03,7.341137E-09,4.165519E-10
6.501465E+03,7.498378E-09,4.203299E-10
6.506348E+03,7.425326E-09,4.186673E-10
6.511231E+03,7.683873E-09,4.256418E-10
6.516114E+03,7.562648E-09,4.224425E-10
6.520997E+03,7.313204E-09,4.159247E-10
6.525880E+03,7.287792E-09,4.138575E-10
6.530762E+03,7.320813E-09,4.156800E-10
6.535645E+03,7.308892E-09,4.146758E-10
6.540528E+03,7.410671E-09,4.179862E-10
6.545411E+03,7.486761E-09,4.192448E-10
6.550294E+03,7.382072E-09,4.172752E-10
6.555176E+03,7.173139E-09,4.114904E-10
6.560059E+03,7.415742E-09,4.175152E-10
6.564942E+03,7.158873E-09,4.109000E-10
6.569825E+03,7.417975E-09,4.180195E-10
6.574708E+03,7.329731E-09,4.165928E-10
6.579591E+03,7.356947E-09,4.160917E-10
6.584473E+03,7.307534E-09,4.154390E-10
6.589356E+03,7.213298E-09,4.125812E-10
6.594239E+03,7.467248E-09,4.201605E-10
6.599122E+03,7.190047E-09,4.115086E-10
6.604005E+03,7.141097E-09,4.101225E-10
6.608887E+03,7.374885E-09,4.175968E-10
6.613770E+03,7.482930E-09,4.187887E-10
6.618653E+03,7.165715E-09,4.111890E-10
6.623536E+03,7.271004E-09,4.141513E-10
6.628419E+03,7.170988E-09,4.112402E-10
6.633301E+03,7.297959E-09,4.147525E-10
6.638184E+03,7.186621E-09,4.121023E-10
6.643067E+03,7.115307E-09,4.089726E-10
6.647950E+03,6.983266E-09,4.058953E-10
6.652833E+03,7.347971E-09,4.165042E-10
6.657716E+03,7.130274E-09,4.098937E-10
6.662598E+03,7.286434E-09,4.144822E-10
6.667481E+03,7.015300E-09,4.066514E-10
6.672364E+03,7.056512E-09,4.075193E-10
6.677247E+03,7.161717E-09,4.102919E-10
6.682130E+03,7.109495E-09,4.102154E-10
6.687012E+03,7.429814E-09,4.184622E-10
6.691895E+03,7.099682E-09,4.087277E-10
6.696778E+03,7.078987E-09,4.089639E-10
6.701661E+03,7.216226E-09,4.126130E-10
6.706544E+03,7.238026E-09,4.133374E-10
6.711426E+03,7.192468E-09,4.114064E-10
6.716309E+03,7.251077E-09,4.134117E-10
6.721192E+03,7.147939E-09,4.106948E-10
6.726075E+03,6.920169E-09,4.039215E-10
6.730958E+03,6.989358E-09,4.063099E-10
6.735841E+03,7.131724E-09,4.101003E-10
6.740723E+03,7.076642E-09,4.088026E-10
6.745606E+03,6.991660E-09,4.057454E-10
6.750489E+03,7.039235E-09,4.065300E-10
6.755372E+03,6.923889E-09,4.047049E-10
6.760255E+03,7.298735E-09,4.143958E-10
6.765137E+03,6.888523E-09,4.029768E-10
6.770020E+03,7.078793E-09,4.090543E-10
6.774903E+03,6.972897E-09,4.044426E-10
6.779786E+03,7.041099E-09,4.084321E-10
6.784669E+03,6.784390E-09,3.987385E-10
6.789551E+03,7.173258E-09,4.118041E-10
6.794434E+03,6.646883E-09,3.956217E-10
6.799317E+03,6.890286E-09,4.035593E-10
6.804200E+03,7.078397E-09,4.086120E-10
6.809083E+03,7.112784E-09,4.101458E-10
6.813966E+03,7.149121E-09,4.116962E-10
6.818848E+03,6.890017E-09,4.039184E-10
6.823731E+03,6.825426E-09,4.009887E-10
6.828614E+03,7.016666E-09,4.066416E-10
6.833497E+03,7.149897E-09,4.110353E-10
6.838380E+03,6.753150E-09,3.988751E-10
6.843262E+03,6.884431E-09,4.037818E-10
6.848145E+03,6.958454E-09,4.049061E-10
6.853028E+03,6.831796E-09,4.015372E-10
6.857911E+03,6.835786E-09,4.018204E-10
6.862794E+03,6.848078E-09,4.012413E-10
6.867676E+03,6.851723E-09,4.022986E-10
6.872559E+03,6.854060E-09,4.019735E-10
6.877442E+03,6.867238E-09,4.028595E-10
6.882325E+03,6.767324E-09,3.989138E-10
6.887208E+03,6.801205E-09,4.003469E-10
6.892091E+03,6.744680E-09,3.994435E-10
6.896973E+03,6.628838E-09,3.956216E-10
6.901856E+03,6.398409E-09,3.881783E-10
6.906739E+03,6.721310E-09,3.980113E-10
6.911622E+03,6.815083E-09,4.014265E-10
6.916505E+03,6.847033E-09,4.019705E-10
6.921387E+03,6.756086E-09,3.994008E-10
6.926270E+03,6.632034E-09,3.949943E-10
6.931153E+03,6.784518E-09,3.998452E-10
6.936036E+03,6.743777E-09,3.991431E-10
6.940919E+03,6.671104E-09,3.962711E-10
6.945801E+03,6.742014E-09,3.984085E-10
6.950684E+03,6.652080E-09,3.960944E-10
6.955567E+03,6.250144E-09,3.836367E-10
6.960450E+03,6.714789E-09,3.982927E-10
6.965333E+03,6.474979E-09,3.902246E-10
6.970216E+03,6.717792E-09,3.977626E-10
6.975098E+03,6.450286E-09,3.895272E-10
6.979981E+03,6.550571E-09,3.920819E-10
6.984864E+03,6.638480E-09,3.951311E-10
6.989747E+03,6.645255E-09,3.967871E-10
6.994630E+03,6.556451E-09,3.937983E-10
6.999512E+03,6.418455E-09,3.894467E-10
7.004395E+03,6.400642E-09,3.885713E-10
7.009278E+03,6.541519E-09,3.929424E-10
7.014161E+03,6.473731E-09,3.907141E-10
7.019044E+03,6.541594E-09,3.925195E-10
7.023926E+03,6.658601E-09,3.958115E-10
7.028809E+03,6.847033E-09,4.019705E-10
7.033692E+03,6.368712E-09,3.870484E-10
7.038575E+03,6.542110E-09,3.933084E-10
7.043458E+03,6.687881E-09,3.976898E-10
7.048341E+03,6.513974E-09,3.919409E-10
7.053223E+03,6.584808E-09,3.945229E-10
7.058106E+03,6.665646E-09,3.969535E-10
7.062989E+03,6.672859E-09,3.960744E-10
7.067872E+03,6.373799E-09,3.877060E-10
7.072755E+03,6.320868E-09,3.865995E-10
7.077637E+03,6.659580E-09,3.959882E-10
7.082520E+03,6.555464E-09,3.931205E-10
7.087403E+03,6.357972E-09,3.868851E-10
7.092286E+03,6.361102E-09,3.873317E-10
7.097169E+03,6.365599E-09,3.877675E-10
7.102051E+03,6.314009E-09,3.846692E-10
7.106934E+03,6.414346E-09,3.886734E-10
7.111817E+03,6.325154E-09,3.858132E-10
7.116700E+03,6.332384E-09,3.862302E-10
7.121583E+03,6.452327E-09,3.901136E-10
7.126466E+03,6.397633E-09,3.887083E-10
7.131348E+03,6.437107E-09,3.909725E-10
7.136231E+03,6.421272E-09,3.895050E-10
7.141114E+03,6.456807E-09,3.892395E-10
7.145997E+03,6.249950E-09,3.837330E-10
7.150880E+03,6.345275E-09,3.865100E-10
7.155762E+03,6.290775E-09,3.849956E-10
7.160645E+03,6.482218E-09,3.912885E-10
7.165528E+03,6.231980E-09,3.832999E-10
7.170411E+03,6.366578E-09,3.879479E-10
7.175294E+03,6.412877E-09,3.898100E-10
7.180176E+03,6.404779E-09,3.887449E-10
7.185059E+03,6.235423E-09,3.839907E-10
7.189942E+03,6.324378E-09,3.861963E-10
7.194825E+03,6.189004E-09,3.820662E-10
7.199708E+03,6.308753E-09,3.860872E-10
7.204591E+03,6.330629E-09,3.864318E-10
7.209473E+03,6.362081E-09,3.875123E-10
7.214356E+03,6.180526E-09,3.818412E-10
7.219239E+03,6.326521E-09,3.858029E-10
7.224122E+03,6.116737E-09,3.803647E-10
7.229005E+03,6.078756E-09,3.788874E-10
7.233887E+03,6.146999E-09,3.800375E-10
7.238770E+03,6.132555E-09,3.805308E-10
7.243653E+03,6.229829E-09,3.831827E-10
7.248536E+03,6.253848E-09,3.832854E-10
7.253419E+03,6.016333E-09,3.773888E-10
7.258302E+03,6.070816E-09,3.777404E-10
7.263184E+03,6.264816E-09,3.857020E-10
7.268067E+03,6.083336E-09,3.795667E-10
7.272950E+03,6.153444E-09,3.801797E-10
7.277833E+03,6.010100E-09,3.759018E-10
7.282716E+03,6.087622E-09,3.787659E-10
7.287598E+03,5.745392E-09,3.686706E-10
7.292481E+03,6.297625E-09,3.862653E-10
7.297364E+03,6.141346E-09,3.809985E-10
7.302247E+03,6.161856E-09,3.813581E-10
7.307130E+03,5.853608E-09,3.718510E-10
7.312012E+03,6.004218E-09,3.767100E-10
7.316895E+03,6.152668E-09,3.805684E-10
7.321778E+03,6.099737E-09,3.794410E-10
7.326661E+03,6.042697E-09,3.778214E-10
7.331544E+03,5.896390E-09,3.733731E-10
7.336427E+03,5.931934E-09,3.737784E-10
7.341309E+03,6.017118E-09,3.776720E-10
7.346192E+03,5.824899E-09,3.713901E-10
7.351075E+03,6.148956E-09,3.804055E-10
7.355958E+03,5.994052E-09,3.757244E-10
7.360841E+03,5.930179E-09,3.739867E-10
7.365723E+03,6.118703E-09,3.814009E-10
7.370606E+03,6.035355E-09,3.776247E-10
7.375489E+03,6.009111E-09,3.776373E-10
7.380372E+03,5.994761E-09,3.766044E-10
7.385255E+03,5.996600E-09,3.764789E-10
7.390137E+03,5.841097E-09,3.706746E-10
7.395020E+03,5.915744E-09,3.751677E-10
7.399903E+03,6.086061E-09,3.788739E-10
7.404786E+03,5.938573E-09,3.738241E-10
7.409669E+03,5.907906E-09,3.729907E-10
7.414552E+03,5.696275E-09,3.666393E-10
7.419434E+03,6.126819E-09,3.811057E-10
7.424317E+03,6.016241E-09,3.764777E-10
7.429200E+03,6.017996E-09,3.762707E-10
7.434083E+03,5.939763E-09,3.752725E-10
7.438966E+03,5.855714E-09,3.712286E-10
7.443848E+03,5.955718E-09,3.746891E-10
7.448731E+03,5.914554E-09,3.737188E-10
7.453614E+03,5.911146E-09,3.731174E-10
7.458497E+03,5.815239E-09,3.705393E-10
7.463380E+03,5.903232E-09,3.740016E-10
7.468262E+03,5.909594E-09,3.739090E-10
7.473145E+03,5.603453E-09,3.635719E-10
7.478028E+03,5.768239E-09,3.686878E-10
7.482911E+03,5.612003E-09,3.639780E-10
7.487794E+03,5.717645E-09,3.670100E-10
7.492677E+03,5.828796E-09,3.707710E-10
7.497559E+03,5.754486E-09,3.684493E-10
7.502442E+03,5.735012E-09,3.689316E-10
7.507325E+03,5.830523E-09,3.710337E-10
7.512208E+03,5.712372E-09,3.671107E-10
7.517091E+03,5.615874E-09,3.639357E-10
7.521973E+03,5.656235E-09,3.657645E-10
7.526856E+03,5.542619E-09,3.614120E-10
7.531739E+03,5.650315E-09,3.644829E-10
7.536622E+03,5.511675E-09,3.605675E-10
7.541505E+03,5.764996E-09,3.684539E-10
7.546387E+03,5.621301E-09,3.644591E-10
7.551270E+03,5.816355E-09,3.698098E-10
7.556153E+03,5.644940E-09,3.654675E-10
7.561036E+03,5.630841E-09,3.649705E-10
7.565919E+03,5.558565E-09,3.626469E-10
7.570802E+03,5.755281E-09,3.695351E-10
7.575684E+03,5.521867E-09,3.608404E-10
7.580567E+03,5.703818E-09,3.673290E-10
7.585450E+03,5.798283E-09,3.703888E-10
7.590333E+03,5.646854E-09,3.650423E-10
7.595216E+03,5.692016E-09,3.668828E-10
7.600098E+03,5.733938E-09,3.685859E-10
7.604981E+03,5.546512E-09,3.614596E-10
7.609864E+03,5.483582E-09,3.597351E-10
7.614747E+03,5.694788E-09,3.661913E-10
7.619630E+03,5.814377E-09,3.705937E-10
7.624512E+03,5.401924E-09,3.566382E-10
7.629395E+03,5.658550E-09,3.663172E-10
7.634278E+03,5.512900E-09,3.611216E-10
7.639161E+03,5.676079E-09,3.663583E-10
7.644044E+03,5.545227E-09,3.616081E-10
7.648927E+03,5.535516E-09,3.620283E-10
7.653809E+03,5.821173E-09,3.715360E-10
7.658692E+03,5.749552E-09,3.680603E-10
7.663575E+03,5.669113E-09,3.660386E-10
7.668458E+03,5.612357E-09,3.649338E-10
7.673341E+03,5.895050E-09,3.728093E-10
7.678223E+03,5.716415E-09,3.673550E-10
7.683106E+03,5.618913E-09,3.647376E-10
7.687989E+03,5.375798E-09,3.570667E-10
7.692872E+03,5.234150E-09,3.514260E-10
7.697755E+03,5.535384E-09,3.616498E-10
7.702637E+03,5.504049E-09,3.607417E-10
7.707520E+03,5.516739E-09,3.605457E-10
7.712403E+03,5.602532E-09,3.638472E-10
7.717286E+03,5.334638E-09,3.548699E-10
7.722169E+03,5.242093E-09,3.518470E-10
7.727052E+03,5.337925E-09,3.550291E-10
7.731934E+03,5.281783E-09,3.522695E-10
7.736817E+03,5.284689E-09,3.542796E-10
7.741700E+03,5.597381E-09,3.631982E-10
7.746583E+03,5.368122E-09,3.559727E-10
7.751466E+03,5.722665E-09,3.676544E-10
7.756348E+03,5.341046E-09,3.547984E-10
7.761231E+03,5.332815E-09,3.552496E-10
7.766114E+03,5.495510E-09,3.606171E-10
7.770997E+03,5.528277E-09,3.620503E-10
7.775880E+03,5.373179E-09,3.572321E-10
7.780762E+03,5.057877E-09,3.459605E-10
7.785645E+03,5.593080E-09,3.639046E-10
7.790528E+03,5.386682E-09,3.568424E-10
7.795411E+03,5.495192E-09,3.610460E-10
7.800294E+03,5.301714E-09,3.545550E-10
7.805177E+03,5.077557E-09,3.465864E-10
7.810059E+03,5.493748E-09,3.614088E-10
7.814942E+03,5.358211E-09,3.561749E-10
7.819825E+03,5.318550E-09,3.555417E-10
7.824708E+03,5.187150E-09,3.507947E-10
7.829591E+03,5.428943E-09,3.592219E-10
7.834473E+03,5.338142E-09,3.551266E-10
7.839356E+03,5.318962E-09,3.543414E-10
7.844239E+03,5.363747E-09,3.557112E-10
7.849122E+03,5.302640E-09,3.538568E-10
7.854005E+03,5.205241E-09,3.519112E-10
7.858888E+03,5.332691E-09,3.555811E-10
7.863770E+03,5.416097E-09,3.578674E-10
7.868653E+03,5.548203E-09,3.636922E-10
7.873536E+03,5.270494E-09,3.525736E-10
7.878419E+03,5.360921E-09,3.571398E-10
7.883302E+03,5.058201E-09,3.473586E-10
7.888184E+03,5.290975E-09,3.553059E-10
7.893067E+03,5.333592E-09,3.561348E-10
7.897950E+03,5.347294E-09,3.561367E-10
7.902833E+03,5.174871E-09,3.506078E-10
7.907716E+03,5.316974E-09,3.543314E-10
7.912598E+03,5.376789E-09,3.569170E-10
7.917481E+03,5.293556E-09,3.537739E-10
7.922364E+03,5.075396E-09,3.464919E-10
7.927247E+03,5.149399E-09,3.492022E-10
7.932130E+03,5.217490E-09,3.519394E-10
7.937013E+03,5.327614E-09,3.555276E-10
7.941895E+03,5.236903E-09,3.513852E-10
7.946778E+03,5.277402E-09,3.529675E-10
7.951661E+03,5.340392E-09,3.569863E-10
7.956544E+03,5.186609E-09,3.505221E-10
7.961427E+03,5.209825E-09,3.516657E-10
7.966309E+03,5.277678E-09,3.530036E-10
7.971192E+03,5.314062E-09,3.555053E-10
7.976075E+03,5.153970E-09,3.480497E-10
7.980958E+03,5.033346E-09,3.441195E-10
7.985841E+03,5.130577E-09,3.473652E-10
7.990723E+03,5.108052E-09,3.470134E-10
7.995606E+03,5.063936E-09,3.453908E-10
8.000489E+03,4.997166E-09,3.432333E-10
8.005372E+03,5.227080E-09,3.522286E-10
8.010255E+03,5.238105E-09,3.516345E-10
8.015138E+03,4.869958E-09,3.382179E-10
8.020020E+03,5.084832E-09,3.466801E-10
8.024903E+03,5.061762E-09,3.461064E-10
8.029786E+03,2.435028E-06,8.594632E-09
8.034669E+03,5.089814E-09,3.472320E-10
8.039552E+03,5.033185E-09,3.458393E-10
8.044434E+03,4.862446E-09,3.391694E-10
8.049317E+03,4.739177E-06,1.204627E-08
8.054200E+03,4.960690E-09,3.412617E-10
8.059083E+03,5.123811E-09,3.478081E-10
8.063966E+03,4.760481E-09,3.357776E-10
8.068848E+03,4.937059E-09,3.409296E-10
8.073731E+03,4.969877E-09,3.421421E-10
8.078614E+03,5.193556E-09,3.508741E-10
8.083497E+03,5.025364E-09,3.449568E-10
8.088380E+03,4.954253E-09,3.418493E-10
8.093263E+03,4.993128E-09,3.434314E-10
8.098145E+03,5.011023E-09,3.443974E-10
8.103028E+03,4.931204E-09,3.411929E-10
8.107911E+03,4.928664E-09,3.411079E-10
8.112794E+03,4.926311E-09,3.401663E-10
8.117677E+03,4.735678E-09,3.353417E-10
8.122559E+03,4.857173E-09,3.389361E-10
8.127442E+03,4.910492E-09,3.399805E-10
8.132325E+03,4.970468E-09,3.425624E-10
8.137208E+03,4.793291E-09,3.364245E-10
8.142091E+03,4.864007E-09,3.388775E-10
8.146973E+03,4.852685E-09,3.391893E-10
8.151856E+03,4.749531E-09,3.343518E-10
8.156739E+03,4.884524E-09,3.402025E-10
8.161622E+03,4.851892E-09,3.381213E-10
8.166505E+03,4.941952E-09,3.419539E-10
8.171388E+03,4.742899E-09,3.350619E-10
8.176270E+03,4.907573E-09,3.408608E-10
8.181153E+03,4.806773E-09,3.371726E-10
8.186036E+03,4.800926E-09,3.380214E-10
8.190919E+03,4.710081E-09,3.338236E-10
8.195802E+03,4.887452E-09,3.400705E-10
8.200684E+03,5.054977E-09,3.461356E-10
8.205567E+03,4.640724E-09,3.303757E-10
8.210450E+03,4.988058E-09,3.440038E-10
8.215333E+03,4.817521E-09,3.377709E-10
8.220216E+03,4.672176E-09,3.316389E-10
8.225098E+03,4.718400E-09,3.341388E-10
8.229981E+03,4.806781E-09,3.377556E-10
8.234864E+03,4.690728E-09,3.318054E-10
8.239747E+03,4.835887E-09,3.387965E-10
8.244630E+03,4.654214E-09,3.319060E-10
8.249513E+03,4.628238E-09,3.313655E-10
8.254395E+03,4.809903E-09,3.375131E-10
8.259278E+03,4.831770E-09,3.373246E-10
8.264161E+03,4.957189E-09,3.424626E-10
8.269044E+03,4.620223E-09,3.305561E-10
8.273927E+03,4.560644E-09,3.284307E-10
8.278809E+03,4.596778E-09,3.293286E-10
8.283692E+03,4.744654E-09,3.348293E-10
8.288575E+03,4.916558E-09,3.411044E-10
8.293458E+03,4.717034E-09,3.341507E-10
8.298341E+03,4.531141E-09,3.269815E-10
8.303223E+03,4.915698E-09,3.412778E-10
8.308106E+03,4.798176E-09,3.367067E-10
8.312989E+03,4.675694E-09,3.319372E-10
8.317872E+03,4.544041E-09,3.282904E-10
8.322755E+03,4.723166E-09,3.340367E-10
8.327638E+03,4.819655E-09,3.365650E-10
8.332520E+03,4.443562E-09,3.249670E-10
8.337403E+03,4.603823E-09,3.307003E-10
8.342286E+03,4.684797E-09,3.325758E-10
8.347169E+03,4.580571E-09,3.293612E-10
8.352052E+03,4.544817E-09,3.274612E-10
8.356934E+03,4.585254E-09,3.289881E-10
8.361817E+03,4.742816E-09,3.349704E-10
8.366700E+03,4.517981E-09,3.270942E-10
8.371583E+03,4.679330E-09,3.326235E-10
8.376466E+03,4.721420E-09,3.350310E-10
8.381348E+03,4.531564E-09,3.267014E-10
8.386231E+03,4.624914E-09,3.309551E-10
8.391114E+03,4.613584E-09,3.305044E-10
8.395997E+03,4.665941E-09,3.328984E-10
8.400880E+03,4.384093E-09,3.224153E-10
8.405763E+03,4.517981E-09,3.270942E-10
8.410645E+03,4.595023E-09,3.295651E-10
8.415528E+03,4.648747E-09,3.321287E-10
8.420411E+03,4.401640E-09,3.230339E-10
8.425294E+03,4.519617E-09,3.266385E-10
8.430177E+03,4.640573E-09,3.313796E-10
8.435059E+03,4.535444E-09,3.274333E-10
8.439942E+03,4.557126E-09,3.281293E-10
8.444825E+03,4.645221E-09,3.308866E-10
8.449708E+03,4.701207E-09,3.331978E-10
8.454591E+03,4.537595E-09,3.277475E-10
8.459474E+03,4.588772E-09,3.292888E-10
8.464356E+03,4.313149E-09,3.196437E-10
8.469239E+03,4.415409E-09,3.217307E-10
8.474122E+03,4.542321E-09,3.284498E-10
8.479005E+03,4.454403E-09,3.238103E-10
8.483888E+03,4.447341E-09,3.238609E-10
8.488770E+03,4.487306E-09,3.253594E-10
8.493653E+03,4.405454E-09,3.220467E-10
8.498536E+03,4.398731E-09,3.217181E-10
8.503419E+03,4.381368E-09,3.232291E-10
8.508302E+03,4.520011E-09,3.272741E-10
8.513184E+03,4.468956E-09,3.258586E-10
8.518067E+03,4.475706E-09,3.255253E-10
8.522950E+03,4.410263E-09,3.230361E-10
8.527833E+03,4.406053E-09,3.232822E-10
8.532716E+03,4.513907E-09,3.266526E-10
